pays,ville,code postal
FR,CHAMPIGNY SUR VEUDE,37120
FR,CHANCAY,37210
FR,LA CHAPELLE SUR LOIRE,37140
FR,CHAVEIGNES,37120
FR,CHEMILLE SUR DEME,37370
FR,CIRAN,37240
FR,CIVRAY DE TOURAINE,37150
FR,CIVRAY SUR ESVES,37160
FR,COURCELLES DE TOURAINE,37330
FR,COUZIERS,37500
FR,ESVES LE MOUTIER,37240
FR,ESVRES,37320
FR,LA FERRIERE,37110
FR,FERRIERE LARCON,37350
FR,FERRIERE SUR BEAULIEU,37600
FR,GENILLE,37460
FR,HOMMES,37340
FR,LIGUEIL,37240
FR,LOUANS,37320
FR,LUBLE,37330
FR,LUSSAULT SUR LOIRE,37400
FR,LUZILLE,37150
FR,MANTHELAN,37240
FR,MARCAY,37500
FR,MARCILLY SUR MAULNE,37330
FR,MONTBAZON,37250
FR,MONTREUIL EN TOURAINE,37530
FR,NEUIL,37190
FR,NOIZAY,37210
FR,NOUANS LES FONTAINES,37460
FR,LE PETIT PRESSIGNY,37350
FR,PONT DE RUAN,37260
FR,PORTS,37800
FR,POUZAY,37800
FR,RAZINES,37120
FR,RESTIGNE,37140
FR,RICHELIEU,37120
FR,RILLE,37340
FR,ROCHECORBON,37210
FR,ST FLOVIER,37600
FR,ST GERMAIN SUR VIENNE,37500
FR,STE MAURE DE TOURAINE,37800
FR,ST REGLE,37530
FR,SAVIGNY EN VERON,37420
FR,SAVONNIERES,37510
FR,SOUVIGNE,37330
FR,TOURNON ST PIERRE,37290
FR,VERNOU SUR BRENNE,37210
FR,VILLANDRY,37510
FR,VILLELOIN COULANGE,37460
FR,APPRIEU,38140
FR,ARTAS,38440
FR,ASSIEU,38150
FR,BEAUREPAIRE,38270
FR,BELMONT,38690
FR,BIZONNES,38690
FR,BOUVESSE QUIRIEU,38390
FR,CESSIEU,38110
FR,LE CHAMP PRES FROGES,38190
FR,CHANAS,38150
FR,LA CHAPELLE DE LA TOUR,38110
FR,CHARETTE,38390
FR,CHASSE SUR RHONE,38670
FR,CHATEAU BERNARD,38650
FR,CHATELUS,38680
FR,CHELIEU,38730
FR,CHEZENEUVE,38300
FR,CHIMILIN,38490
FR,CHUZELLES,38200
FR,COGNET,38350
FR,COGNIN LES GORGES,38470
FR,LA COMBE DE LANCEY,38190
FR,CORDEAC,38710
FR,ECHIROLLES,38130
FR,ENTRE DEUX GUIERS,38380
FR,LA FERRIERE,38580
FR,FONTANIL CORNILLON,38120
FR,LA FORTERESSE,38590
FR,FRONTONAS,38290
FR,GONCELIN,38570
FR,GRENOBLE,38000
FR,HERBEYS,38320
FR,HEYRIEUX,38540
FR,HUEZ,38750
FR,ST SAUVEUR,80470
FR,ST VAAST EN CHAUSSEE,80310
FR,SALEUX,80480
FR,SALOUEL,80480
FR,SOURDON,80250
FR,SOYECOURT,80200
FR,TEMPLEUX LA FOSSE,80240
FR,THORY,80250
FR,LE TRANSLAY,80140
FR,TULLY,80130
FR,VARENNES,80560
FR,VAUCHELLES LES QUESNOY,80132
FR,VECQUEMONT,80800
FR,VERS SUR SELLES,80480
FR,VIGNACOURT,80650
FR,VILLECOURT,80190
FR,VILLERS AUX ERABLES,80110
FR,VILLERS CAMPSART,80140
FR,VILLERS LES ROYE,80700
FR,WARGNIES,80670
FR,WOIREL,80140
FR,Y,80190
FR,YVRENCH,80150
FR,AMBIALET,81430
FR,ANDOUQUE,81350
FR,CASTELNAU TURSAN,40320
FR,CASTELNER,40700
FR,CASTETS,40260
FR,CAZERES SUR L ADOUR,40270
FR,CLASSUN,40320
FR,CLEDES,40320
FR,CLERMONT,40180
FR,ESCALANS,40310
FR,FARGUES,40500
FR,GAILLERES,40090
FR,GARROSSE,40110
FR,GEAUNE,40320
FR,GOUTS,40400
FR,HASTINGUES,40300
FR,HAUT MAUCO,40280
FR,HERM,40990
FR,HERRE,40310
FR,HEUGAS,40180
FR,HINX,40180
FR,LABOUHEYRE,40210
FR,LACQUY,40120
FR,LAGLORIEUSE,40090
FR,LAUREDE,40250
FR,LENCOUACQ,40120
FR,LEON,40550
FR,LESGOR,40400
FR,LINXE,40260
FR,LOURQUEN,40250
FR,LUXEY,40430
FR,MAGESCQ,40140
FR,MAILLAS,40120
FR,MAILLERES,40120
FR,MANT,40700
FR,MAURIES,40320
FR,MAURRIN,40270
FR,MONSEGUR,40700
FR,MONTAUT,40500
FR,MOUSTEY,40410
FR,MUGRON,40250
FR,ONARD,40380
FR,OZOURT,40380
FR,POMAREZ,40360
FR,PORT DE LANNE,40300
FR,POUYDESSEAUX,40120
FR,PUJO LE PLAN,40190
FR,ST ETIENNE D ORTHE,40300
FR,ST MARTIN DE HINX,40390
FR,ST SEVER,40500
FR,ST YAGUEN,40400
FR,SEIGNOSSE,40510
FR,SOLFERINO,40210
FR,TOULOUZETTE,40250
FR,VERT,40420
FR,LE VIGNAU,40270
FR,AMBLOY,41310
FR,AVARAY,41500
FR,CHAUMONT SUR LOIRE,41150
FR,CHAUMONT SUR THARONNE,41600
FR,CHAUVIGNY DU PERCHE,41270
FR,CHEMERY,41700
FR,CHITENAY,41120
FR,CORMENON,41170
FR,CORMERAY,41120
FR,CROUY SUR COSSON,41220
FR,EPIAIS,41290
FR,FEINGS,41120
FR,LA FERTE ST CYR,41220
FR,LA FONTENELLE,41270
FR,FORTAN,41360
FR,FOSSE,41330
FR,FOUGERES SUR BIEVRE,41120
FR,LE GAULT PERCHE,41270
FR,GOMBERGEAN,41310
FR,HERBAULT,41190
FR,JOSNES,41370
FR,BASSURELS,48400
FR,BRION,48310
FR,LE BUISSON,48100
FR,LA CANOURGUE,48500
FR,CHADENET,48190
FR,CHAMBON LE CHATEAU,48600
FR,CHANAC,48230
FR,CHAUCHAILLES,48310
FR,FAU DE PEYRE,48130
FR,FLORAC TROIS RIVIERES,48400
FR,GRANDRIEU,48600
FR,JAVOLS,48130
FR,LACHAMP,48100
FR,LANUEJOLS,48000
FR,LES LAUBIES,48700
FR,LUC,48250
FR,MEYRUEIS,48150
FR,MONTRODAT,48100
FR,NASBINALS,48260
FR,POURCHARESSES,48800
FR,PRUNIERES,48200
FR,RIBENNES,48700
FR,ROCLES,48300
FR,ROUSSES,48400
FR,ST ALBAN SUR LIMAGNOLE,48120
FR,MAS ST CHELY,48210
FR,STE CROIX VALLEE FRANCAISE,48110
FR,STE ENIMIE,48210
FR,VENTALON EN CEVENNES,48240
FR,STE HELENE,48190
FR,ST JULIEN DU TOURNEL,48190
FR,ST PIERRE DES TRIPIERS,48150
FR,ST PIERRE LE VIEUX,48200
FR,ST PRIVAT DE VALLONGUE,48240
FR,ST SATURNIN,48500
FR,VEBRON,48400
FR,LA VILLEDIEU,48700
FR,VILLEFORT,48800
FR,LES ALLEUDS,49320
FR,TUFFALUN,49700
FR,AUBIGNE SUR LAYON,49540
FR,BARACE,49430
FR,BAUGE EN ANJOU,49150
FR,BEAUFORT EN ANJOU,49250
FR,BEAUPREAU EN MAUGES,49110
FR,BEAUPREAU EN MAUGES,49510
FR,BEAUPREAU EN MAUGES,49600
FR,BREIL,49490
FR,LA BREILLE LES PINS,49390
FR,CERNUSSON,49310
FR,CHENILLE CHAMPTEUSSE,49220
FR,CHARCE ST ELLIER SUR AUBANCE,49320
FR,CHATEAUNEUF SUR SARTHE,49330
FR,CHATELAIS,49520
FR,CHAZE HENRY,49420
FR,CHEMILLE EN ANJOU,49120
FR,CHOLET,49300
FR,CLERE SUR LAYON,49560
FR,CONTIGNE,49330
FR,CORZE,49140
FR,DAUMERAY,49640
FR,DENEZE SOUS LE LUDE,49490
FR,LES BOIS D ANJOU,49250
FR,FREIGNE,49440
FR,GENNES VAL DE LOIRE,49320
FR,GENNES VAL DE LOIRE,49350
FR,GENNETEIL,49490
FR,GREZ NEUVILLE,49220
FR,INGRANDES LE FRESNE SUR LOIRE,49123
FR,JARZE VILLAGES,49140
FR,LE LION D ANGERS,49220
FR,LONGUE JUMELLES,49160
FR,LE LOUROUX BECONNAIS,49370
FR,MONTREVAULT SUR EVRE,49110
FR,MURS ERIGNE,49610
FR,NEUILLE,49680
FR,NUAILLE,49340
FR,NYOISEAU,49500
FR,PASSAVANT SUR LAYON,49560
FR,MAUGES SUR LOIRE,49410
FR,MAUGES SUR LOIRE,49570
FR,MAUGES SUR LOIRE,49620
FR,LES PONTS DE CE,49130
FR,LA POSSONNIERE,49170
FR,ROU MARSON,49400
FR,ST CHRISTOPHE DU BOIS,49280
FR,ST CLEMENT DE LA PLACE,49370
FR,ST CYR EN BOURG,49260
FR,STE GEMMES D ANDIGNE,49500
FR,CHAUFFECOURT,88500
FR,CHEF HAUT,88500
FR,CLEZENTAINE,88700
FR,COINCHES,88100
FR,CORCIEUX,88430
FR,DAMBLAIN,88320
FR,DARNEY AUX CHENES,88170
FR,DINOZE,88000
FR,DOMEVRE SOUS MONTFORT,88500
FR,DOMFAING,88600
FR,DOMJULIEN,88800
FR,DOMMARTIN AUX BOIS,88390
FR,DOMMARTIN SUR VRAINE,88170
FR,DOMPTAIL,88700
FR,DONCIERES,88700
FR,FIMENIL,88600
FR,FONTENOY LE CHATEAU,88240
FR,FRENOIS,88270
FR,FRESSE SUR MOSELLE,88160
FR,FRIZON,88440
FR,GEMAINGOUTTE,88520
FR,GENDREVILLE,88140
FR,GIRANCOURT,88390
FR,GIRCOURT LES VIEVILLE,88500
FR,GIRECOURT SUR DURBION,88600
FR,GODONCOURT,88410
FR,LA GRANDE FOSSE,88490
FR,GRANGES AUMONTZEY,88640
FR,GUGNEY AUX AULX,88450
FR,HARCHECHAMP,88300
FR,HARDANCOURT,88700
FR,HAROL,88270
FR,HOUSSERAS,88700
FR,JEANMENIL,88700
FR,JEUXEY,88000
FR,JUVAINCOURT,88500
FR,LANDAVILLE,88300
FR,LEGEVILLE ET BONFAYS,88270
FR,LIEZEY,88400
FR,LIGNEVILLE,88800
FR,LONGCHAMP SOUS CHATENOIS,88170
FR,LUVIGNY,88110
FR,MADEGNEY,88450
FR,MALAINCOURT,88140
FR,MARAINVILLE SUR MADON,88130
FR,MAXEY SUR MEUSE,88630
FR,MENARMONT,88700
FR,MENIL EN XAINTOIS,88500
FR,MIRECOURT,88500
FR,NAYEMONT LES FOSSES,88100
FR,NEUFCHATEAU,88300
FR,NEUVILLERS SUR FAVE,88100
FR,OFFROICOURT,88500
FR,ORTONCOURT,88700
FR,PADOUX,88700
FR,PALLEGNEY,88330
FR,PAREY SOUS MONTFORT,88800
FR,LA PETITE RAON,88210
FR,PORTIEUX,88330
FR,LES POULIERES,88600
FR,POUSSAY,88500
FR,PROVENCHERES LES DARNEY,88260
FR,PUZIEUX,88500
FR,RAINVILLE,88170
FR,RAMECOURT,88500
FR,RAON L ETAPE,88110
FR,RAON SUR PLAINE,88110
FR,REHAINCOURT,88330
FR,REHAUPAL,88640
FR,REMICOURT,88500
FR,REMONCOURT,88800
FR,ROBECOURT,88320
FR,ROCOURT,88320
FR,ROMAIN AUX BOIS,88320
FR,LE ROULIER,88460
FR,ROZIERES SUR MOUZON,88320
FR,RUGNEY,88130
FR,ST DIE DES VOSGES,88100
FR,STE HELENE,88700
FR,STE MARGUERITE,88100
FR,ST MICHEL SUR MEURTHE,88470
FR,ST NABORD,88200
FR,ST OUEN LES PAREY,88140
FR,ST PIERREMONT,88700
FR,SANCHEY,88390
FR,SENONES,88210
FR,SONCOURT,88170
FR,SOULOSSE SOUS ST ELOPHE,88630
FR,SURIAUVILLE,88140
FR,THIEFOSSE,88290
FR,LE THOLY,88530
FR,TIGNECOURT,88320
FR,TILLEUX,88300
FR,TOTAINVILLE,88500
FR,UBEXY,88130
FR,URIMENIL,88220
FR,URVILLE,88140
FR,VALFROICOURT,88270
FR,LES VALLOIS,88260
FR,ST CYR DE SALERNE,27800
FR,ST ELOI DE FOURQUES,27800
FR,ST ETIENNE SOUS BAILLEUL,27920
FR,ST GEORGES MOTEL,27710
FR,ST JEAN DE LA LEQUERAYE,27560
FR,ST JEAN DU THENNEY,27270
FR,ST JUST,27950
FR,ST LEGER DU GENNETEY,27520
FR,ST MARCEL,27950
FR,POEZAT,03800
FR,POUZY MESANGY,03320
FR,ST ANGEL,03170
FR,ST DESIRE,03370
FR,ST DIDIER LA FORET,03110
FR,ST ETIENNE DE VICQ,03300
FR,ST FELIX,03260
FR,ST LEOPARDIN D AUGY,03160
FR,ST LOUP,03150
FR,ST MARCEL EN MURAT,03390
FR,ST PRIEST D ANDELOT,03800
FR,ST PRIEST EN MURAT,03390
FR,ST YORRE,03270
FR,SAULZET,03800
FR,SAUVAGNY,03430
FR,SERVILLY,03120
FR,SEUILLET,03260
FR,TAXAT SENAT,03140
FR,TEILLET ARGENTY,03410
FR,TERJAT,03420
FR,TRETEAU,03220
FR,VERNEUIL EN BOURBONNAIS,03500
FR,ALLONS,04170
FR,BAYONS,04250
FR,BEAUJEU,04420
FR,BEYNES,04270
FR,CASTELLANE,04120
FR,LE CASTELLARD MELAN,04380
FR,CASTELLET LES SAUSSES,04320
FR,CHAMPTERCIER,04660
FR,LA CONDAMINE CHATELARD,04530
FR,CUREL,04200
FR,ENTREPIERRES,04200
FR,ESTOUBLON,04270
FR,LE FUGERET,04240
FR,LA GARDE,04120
FR,LA JAVIE,04000
FR,LIMANS,04300
FR,MAJASTRES,04270
FR,MALIJAI,04510
FR,MANOSQUE,04100
FR,MEZEL,04270
FR,MONTFURON,04110
FR,LA MURE ARGENS,04170
FR,NOYERS SUR JABRON,04200
FR,PRADS HAUTE BLEONE,04420
FR,LA ROBINE SUR GALABRE,04000
FR,LA ROCHEGIRON,04150
FR,LA ROCHETTE,06260
FR,STE CROIX A LAUZE,04110
FR,ST ETIENNE LES ORGUES,04230
FR,ST JACQUES,04330
FR,ST JULIEN D ASSE,04270
FR,ST JULIEN DU VERDON,04170
FR,ST MAIME,04300
FR,ST MARTIN DE BROMES,04800
FR,ST PAUL SUR UBAYE,04530
FR,ST PIERRE,06260
FR,ST VINCENT LES FORTS,04340
FR,SEYNE,04140
FR,SIMIANE LA ROTONDE,04150
FR,SOURRIBES,04290
FR,THORAME BASSE,04170
FR,VALENSOLE,04210
FR,ANCELLE,05260
FR,L ARGENTIERE LA BESSEE,05120
FR,CHANOUSSE,05700
FR,CHATEAUNEUF D OZE,05400
FR,CHATEAU VILLE VIEILLE,05350
FR,CREVOUX,05200
FR,ESPINASSES,05190
FR,LA FAURIE,05140
FR,LE GLAIZIL,05800
FR,MONTGARDIN,05230
FR,MONTMAUR,05400
FR,MONTROND,05700
FR,NEFFES,05000
FR,NEVACHE,05100
FR,LE NOYER,05500
FR,LES ORRES,05200
FR,PELLEAUTIER,05000
FR,POLIGNY,05500
FR,PUY SANIERES,05200
FR,RAMBAUD,05000
FR,REALLON,05160
FR,RIBEYRET,05150
FR,IZEAUX,38140
FR,IZERON,38160
FR,JARDIN,38200
FR,LAVAL,38190
FR,LENTIOL,38270
FR,LUMBIN,38660
FR,AUTRANS MEAUDRE EN VERCORS,38112
FR,MERLAS,38620
FR,MONTAGNIEU,38110
FR,MONTCHABOUD,38220
FR,MONTREVEL,38690
FR,MONTSEVEROUX,38122
FR,MORESTEL,38510
FR,MORETTE,38210
FR,LA MORTE,38350
FR,LA MURETTE,38140
FR,MURINAIS,38160
FR,NOTRE DAME DE MESAGE,38220
FR,OULLES,38520
FR,LE PASSAGE,38490
FR,PELLAFOL,38970
FR,PIERRE CHATEL,38119
FR,PINSOT,38580
FR,PISIEU,38270
FR,POMMIER DE BEAUREPAIRE,38260
FR,RENCUREL,38680
FR,ROVON,38470
FR,ROYAS,38440
FR,SABLONS,38550
FR,ST ALBAN DE ROCHE,38080
FR,ST ANDEOL,38650
FR,ST ANDRE EN ROYANS,38680
FR,ST APPOLINARD,38160
FR,ST BARTHELEMY DE SECHILIENNE,38220
FR,ST BAUDILLE ET PIPET,38710
FR,ST CLAIR DU RHONE,38370
FR,ST DIDIER DE BIZONNES,38690
FR,ST GEOIRS,38590
FR,ST GERVAIS,38470
FR,ST MARTIN DE VAULSERRE,38480
FR,ST MARTIN D URIAGE,38410
FR,ST MICHEL LES PORTES,38650
FR,ST PAUL DE VARCES,38760
FR,NEUVILLE SUR AILETTE,02860
FR,NOROY SUR OURCQ,02600
FR,NOYALES,02120
FR,NOYANT ET ACONIN,02200
FR,ORGEVAL,02860
FR,OSLY COURTIL,02290
FR,PARGNY LES BOIS,02270
FR,PASSY EN VALOIS,02470
FR,PASSY SUR MARNE,02850
FR,PAVANT,02310
FR,PONTRU,02490
FR,PRIEZ,02470
FR,QUINCY BASSE,02380
FR,RAILLIMONT,02360
FR,RESSONS LE LONG,02290
FR,RIBEAUVILLE,02110
FR,ROGNY,02140
FR,ST ALGIS,02260
FR,ST GOBERT,02140
FR,ST MARD,02220
FR,ST MICHEL,02830
FR,ST NICOLAS AUX BOIS,02410
FR,STE PREUVE,02350
FR,ST THOMAS,02820
FR,SAPONAY,02130
FR,LA SELVE,02150
FR,SEPTVAUX,02410
FR,SEQUEHART,02420
FR,SERAIN,02110
FR,SERY LES MEZIERES,02240
FR,SINCENY,02300
FR,SISSY,02240
FR,SOMMELANS,02470
FR,SONS ET RONCHERES,02270
FR,SOUPIR,02160
FR,TANNIERES,02220
FR,TARTIERS,02290
FR,TERGNIER,02700
FR,TORCY EN VALOIS,02810
FR,TROSLY LOIRE,02300
FR,VADENCOURT,02120
FR,VARISCOURT,02190
FR,VAUDESSON,02320
FR,VAUX EN VERMANDOIS,02590
FR,VENDEUIL,02800
FR,GRAND VERLY,02120
FR,VIEL ARCY,02160
FR,VIERZY,02210
FR,VIGNEUX HOCQUET,02340
FR,LA VILLE AUX BOIS LES PONTAVERT,02160
FR,VILLERS ST CHRISTOPHE,02590
FR,VILLIERS ST DENIS,02310
FR,VREGNY,02880
FR,AUBIGNY,03460
FR,AUTRY ISSARDS,03210
FR,BAYET,03500
FR,LANGON,41320
FR,LESTIOU,41500
FR,LA MADELEINE VILLEFROUIN,41370
FR,MARAY,41320
FR,MESLAND,41150
FR,MONTRICHARD VAL DE CHER,41400
FR,MONTROUVEAU,41800
FR,NOURRAY,41310
FR,NOYERS SUR CHER,41140
FR,OISLY,41700
FR,BEAUCE LA ROMAINE,41160
FR,BEAUCE LA ROMAINE,41240
FR,PEZOU,41100
FR,PONTLEVOY,41400
FR,PRAY,41190
FR,RHODON,41290
FR,RUAN SUR EGVONNE,41270
FR,ST ARNOULT,41800
FR,ST CYR DU GAULT,41190
FR,ST GERVAIS LA FORET,41350
FR,ST JULIEN DE CHEDON,41400
FR,ST RIMAY,41800
FR,SANTENAY,41190
FR,SARGE SUR BRAYE,41170
FR,SAVIGNY SUR BRAYE,41360
FR,SELLES SUR CHER,41130
FR,SELOMMES,41100
FR,SOINGS EN SOLOGNE,41230
FR,SOUVIGNY EN SOLOGNE,41600
FR,THESEE,41140
FR,TOURAILLES,41190
FR,TOUR EN SOLOGNE,41250
FR,TROO,41800
FR,VALAIRE,41120
FR,VEILLEINS,41230
FR,VILLAVARD,41800
FR,VILLEDIEU LE CHATEAU,41800
FR,VILLEHERVIERS,41200
FR,VILLEXANTON,41500
FR,AMIONS,42260
FR,BELLEROCHE,42670
FR,CELLIEU,42320
FR,LE CERGNE,42460
FR,CHALAIN LE COMTAL,42600
FR,CHAMBLES,42170
FR,CHATELUS,42140
FR,CHAZELLES SUR LAVIEU,42560
FR,LE COTEAU,42120
FR,COTTANCE,42360
FR,CUINZIER,42460
FR,DARGOIRE,42800
FR,ECOTAY L OLME,42600
FR,FOURNEAUX,42470
FR,GRAMMOND,42140
FR,LA GRESLE,42460
FR,GUMIERES,42560
FR,LAY,42470
FR,LEZIGNEUX,42600
FR,LURE,42260
FR,MACLAS,42520
FR,MARLHES,42660
FR,MERLE LEIGNEC,42380
FR,MIZERIEUX,42110
FR,NERVIEUX,42510
FR,NEULISE,42590
FR,NOLLIEUX,42260
FR,PALOGNEUX,42990
FR,PARIGNY,42120
FR,PELUSSIN,42410
FR,PERIGNEUX,42380
FR,PRADINES,42630
FR,LA RICAMARIE,42150
FR,RIVAS,42340
FR,ROCHE,42600
FR,ST CHAMOND,42400
FR,ST CYR DE FAVIERES,42123
FR,ST ETIENNE,42000
FR,ST FORGEUX LESPINASSE,42640
FR,ST GALMIER,42330
FR,GENILAC,42800
FR,ST GEORGES EN COUZAN,42990
FR,ST GERMAIN LA MONTAGNE,42670
FR,ST HAON LE VIEUX,42370
FR,ST JEAN LA VETRE,42440
FR,ST JEAN ST MAURICE SUR LOIRE,42155
FR,ST JEAN SOLEYMIEUX,42560
FR,ST JUST EN BAS,42990
FR,ST MARCEL D URFE,42430
FR,ST NIZIER DE FORNAS,42380
FR,ST PAUL DE VEZELIN,42590
FR,ST PIERRE DE BOEUF,42520
FR,ST PRIEST EN JAREZ,42270
FR,ST JUST ST RAMBERT,42170
FR,ST ROMAIN EN JAREZ,42800
FR,ST SYMPHORIEN DE LAY,42470
FR,ST VICTOR SUR RHINS,42630
FR,SALVIZINET,42110
FR,ST GEORGES SUR LAYON,49700
FR,VAL DU LAYON,49750
FR,ST LEGER SOUS CHOLET,49280
FR,SEVREMOINE,49230
FR,SEVREMOINE,49450
FR,SEVREMOINE,49660
FR,LOIRE AUTHION,49140
FR,LOIRE AUTHION,49250
FR,LOIRE AUTHION,49800
FR,SAUMUR,49400
FR,SOULAINES SUR AUBANCE,49610
FR,BELLEVIGNE EN LAYON,49750
FR,TRELAZE,49800
FR,ERDRE EN ANJOU,49220
FR,VERNANTES,49390
FR,LYS HAUT LAYON,49310
FR,LYS HAUT LAYON,49540
FR,LYS HAUT LAYON,49560
FR,VILLEMOISAN,49370
FR,ACQUEVILLE,50440
FR,AGON COUTAINVILLE,50230
FR,APPEVILLE,50500
FR,BACILLY,50530
FR,BAUDRE,50000
FR,BAUPTE,50500
FR,LA BAZOGE,50520
FR,BERIGNY,50810
FR,BIEVILLE,50160
FR,BLOSVILLE,50480
FR,LA BLOUTIERE,50800
FR,BRAINVILLE,50200
FR,BRECEY,50370
FR,BREHAL,50290
FR,BRETTEVILLE SUR AY,50430
FR,BREVILLE SUR MER,50290
FR,BRICQUEBEC EN COTENTIN,50260
FR,BRICQUEBOSQ,50340
FR,BRICQUEVILLE LA BLOUETTE,50200
FR,BRICQUEVILLE SUR MER,50290
FR,CARANTILLY,50570
FR,CERENCES,50510
FR,CERISY LA FORET,50680
FR,LA CHAISE BAUDOUIN,50370
FR,LA CHAPELLE CECELIN,50800
FR,LA CHAPELLE UREE,50370
FR,CHAVOY,50870
FR,CONDE SUR VIRE,50420
FR,VICQ SUR MER,50330
FR,COUVILLE,50690
FR,CREANCES,50710
FR,EQUILLY,50320
FR,L ETANG BERTRAND,50260
FR,ETIENVILLE,50360
FR,FERMANVILLE,50840
FR,FIERVILLE LES MINES,50580
FR,FLEURY,50800
FR,GATHEMO,50150
FR,GOUVILLE SUR MER,50200
FR,GRAIGNES MESNIL ANGOT,50620
FR,LE GRAND CELLAND,50370
FR,GRANVILLE,50400
FR,HARDINVAST,50690
FR,HAUTTEVILLE BOCAGE,50390
FR,LA HAYE D ECTOT,50270
FR,LA HAYE,50250
FR,THEREVAL,50570
FR,HEMEVEZ,50700
FR,HEUGUEVILLE SUR SIENNE,50200
FR,ISIGNY LE BUAT,50540
FR,JUVIGNY LE TERTRE,50520
FR,LESTRE,50310
FR,MONTSENELLE,50250
FR,LES LOGES MARCHIS,50600
FR,LONGUEVILLE,50290
FR,LA LUCERNE D OUTREMER,50320
FR,LE LUOT,50870
FR,LE MESNIL,50580
FR,LE MESNIL AUBERT,50510
FR,LE MESNIL AU VAL,50110
FR,LE MESNIL GARNIER,50450
FR,LE MESNIL HERMAN,50750
FR,LE MESNILLARD,50600
FR,MONTABOT,50410
FR,MONTCUIT,50490
FR,MONTFARVILLE,50760
FR,MONTJOIE ST MARTIN,50240
FR,MONTPINCHON,50210
FR,MONTREUIL SUR LOZON,50570
FR,MORTAIN BOCAGE,50140
FR,MORVILLE,50700
FR,LA MOUCHE,50320
FR,MOYON VILLAGES,50860
FR,NEGREVILLE,50260
FR,VARMONZEY,88450
FR,LE VERMONT,88210
FR,VIEUX MOULIN,88210
FR,VITTEL,88800
FR,LES VOIVRES,88240
FR,VOUXEY,88170
FR,XERTIGNY,88220
FR,XONRUPT LONGEMER,88400
FR,ACCOLAY,89460
FR,ANCY LE LIBRE,89160
FR,ANDRYES,89480
FR,ANNAY SUR SEREIN,89310
FR,ARCES DILO,89320
FR,ARMEAU,89500
FR,AUGY,89290
FR,AUXERRE,89000
FR,BASSOU,89400
FR,BEAUVILLIERS,89630
FR,BEINE,89800
FR,BEUGNON,89570
FR,BOEURS EN OTHE,89770
FR,BONNARD,89400
FR,BRIENON SUR ARMANCON,89210
FR,BUSSY EN OTHE,89400
FR,BUTTEAUX,89360
FR,LA CELLE ST CYR,89116
FR,CENSY,89310
FR,CHABLIS,89800
FR,CHAMPIGNELLES,89350
FR,CHAMPLAY,89300
FR,CHAMPS SUR YONNE,89290
FR,CHARMOY,89400
FR,CHARNY OREE DE PUISAYE,89120
FR,CHARNY OREE DE PUISAYE,89350
FR,CHASSIGNELLES,89160
FR,CHEMILLY SUR YONNE,89250
FR,COLLEMIERS,89100
FR,COULANGES SUR YONNE,89480
FR,COURGIS,89800
FR,DIXMONT,89500
FR,DOLLOT,89150
FR,DYE,89360
FR,EPINEAU LES VOVES,89400
FR,EPINEUIL,89700
FR,ETAIS LA SAUVIN,89480
FR,FONTAINE LA GAILLARDE,89100
FR,GIROLLES,89200
FR,GISY LES NOBLES,89140
FR,GIVRY,89200
FR,GLAND,89740
FR,VALRAVILLON,89110
FR,IRANCY,89290
FR,JAULGES,89360
FR,LAIN,89560
FR,LALANDE,89130
FR,LAROCHE ST CYDROINE,89400
FR,LASSON,89570
FR,LICHERES PRES AIGREMONT,89800
FR,LIGNY LE CHATEL,89144
FR,LUCY LE BOIS,89200
FR,MARMEAUX,89420
FR,MASSANGIS,89440
FR,MELISEY,89430
FR,MERRY LA VALLEE,89110
FR,MERRY SEC,89560
FR,MICHERY,89140
FR,MIGENNES,89400
FR,MONETEAU,89470
FR,MOULINS EN TONNERROIS,89310
FR,MOULINS SUR OUANNE,89130
FR,NEUVY SAUTOUR,89570
FR,ORMOY,89400
FR,OUANNE,89560
FR,PAROY EN OTHE,89210
FR,PERRIGNY,89000
FR,PIFFONDS,89330
FR,PONTAUBERT,89200
FR,PONTIGNY,89230
FR,LA POSTOLLE,89260
FR,PREHY,89800
FR,RAVIERES,89390
FR,ROGNY LES SEPT ECLUSES,89220
FR,ROUVRAY,89230
FR,ST AGNAN,89340
FR,LE VAL D OCRE,89110
FR,ST JULIEN DU SAULT,89330
FR,ST MARTIN DU TERTRE,89100
FR,ST MAURICE THIZOUAILLE,89110
FR,SANTIGNY,89420
FR,SCEAUX,89420
FR,SERRIGNY,89700
FR,SERY,89270
FR,SOUGERES EN PUISAYE,89520
FR,TAINGY,89560
FR,LES VALLEES DE LA VANNE,89190
FR,LES VALLEES DE LA VANNE,89320
FR,ROUSSET,05190
FR,ST BONNET EN CHAMPSAUR,05500
FR,SALEON,05300
FR,LE SAUZE DU LAC,05160
FR,TALLARD,05130
FR,VAL DES PRES,05100
FR,VALSERRES,05130
FR,ANDON,06750
FR,ANTIBES,06600
FR,ASPREMONT,06790
FR,BEAUSOLEIL,06240
FR,BERRE LES ALPES,06390
FR,BIOT,06410
FR,LE BROC,06510
FR,CAILLE,06750
FR,CANNES,06150
FR,CASTAGNIERS,06670
FR,COLOMARS,06670
FR,DALUIS,06470
FR,DRAP,06340
FR,FALICON,06950
FR,ILONSE,06420
FR,LANTOSQUE,06450
FR,LUCERAM,06440
FR,MALAUSSENE,06710
FR,MOUANS SARTOUX,06370
